YEAR,MO,DY,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M,QV2M,RH2M,PRECTOTCORR
2005,1,16,96.79,2.77,4.58,1.53,3.04,283.88,3.9,5.31,2.7,2.62,282.31,18.31,91.25,36.12
2005,1,17,96.9,4.05,6.4,1.66,4.74,322,5.55,7.34,3.02,4.32,321.25,17.58,90.44,33.12
2005,1,18,96.94,3.62,5.91,1.73,4.17,336.69,5.07,6.8,3.23,3.55,336.5,17.76,92.06,71.63
2005,1,19,97.02,2.95,4.75,1.18,3.57,284.56,4.2,5.55,1.91,3.64,269.94,17.09,90.75,11.77
2005,1,20,97.08,2.63,5.05,0.82,4.23,276.06,3.51,5.83,1.2,4.63,276.19,17.4,92.06,8.79
2005,1,21,97.08,2.99,5.53,1.07,4.45,309.12,4.06,6.41,1.62,4.78,309.06,17.52,91.5,11.76
2005,1,22,96.99,3.49,6.18,1.16,5.02,271.19,4.83,6.95,1.84,5.11,270.75,17.15,89.12,7.29
2005,1,23,96.88,3.27,6.45,0.64,5.8,307.19,4.23,7.37,0.94,6.43,306.88,17.33,87.69,5.2
2005,1,24,96.92,3.44,5.98,0.29,5.69,321.69,4.81,7.02,0.41,6.61,321.81,17.33,90.69,19.69
2005,1,25,96.79,2.11,5.39,0.05,5.34,290.25,2.67,6.2,0.1,6.09,291.75,17.4,91.38,5.24
2005,1,26,96.68,1.44,2.76,0.49,2.27,321.5,1.8,3.05,0.66,2.39,320.88,17.58,88.88,3.99
2005,1,27,96.54,1.81,2.72,0.78,1.93,251.12,2.54,4.7,1.2,3.48,249.62,18.43,88.19,21.9
2005,1,28,96.54,2.12,3.45,0.9,2.55,249.69,3.21,4.74,1.59,3.16,248.25,18.25,90.12,12.3
2005,1,29,96.59,2.27,4.79,0.73,4.05,234.5,3.16,5.56,1.11,4.46,233.94,18.13,90.88,25.87
2005,1,30,96.75,2.45,3.98,1.31,2.66,209.88,3.52,4.52,2.03,2.49,209.75,17.88,90.31,7.1
2005,1,31,96.88,3.2,5.48,1.77,3.71,234.81,4.66,6.37,3.12,3.24,234.75,16.85,89.06,2.91
2005,2,1,96.82,1.88,3,0.97,2.03,250.12,2.77,3.63,1.47,2.16,249.12,17.21,88.75,15.48
2005,2,2,96.82,1.84,2.54,1.32,1.22,234.94,2.9,4.21,1.39,2.81,233.38,17.64,87.5,4.48
2005,2,3,96.87,1.84,2.91,1.23,1.67,244.06,2.77,4.27,1.28,2.98,242.38,17.58,86.25,9.1
2005,2,4,96.86,1.48,2.34,0.58,1.77,256.12,2.14,3.07,0.5,2.57,253,17.46,84.31,7.41
2005,2,5,96.81,1.31,1.9,0.88,1.02,249.06,1.86,2.39,1.39,1,246.88,18.01,85.62,8.13
2005,2,6,96.89,1.8,2.53,1,1.53,230.81,2.71,3.71,1.73,1.98,228.81,17.46,88.75,6.32
2005,2,7,96.97,2.45,4.24,0.77,3.48,257,3.38,4.82,1.12,3.69,256.5,17.58,87.94,9.12
2005,2,8,96.95,2.34,5.02,0.6,4.42,292.38,3.02,5.79,0.95,4.84,292,17.52,89.88,9.12
2005,2,9,96.93,2.01,3.91,0.41,3.51,277.44,2.66,4.39,0.54,3.85,276.94,17.94,89.44,4.48
2005,2,10,96.94,2.24,3.69,1.27,2.42,244.62,3.32,4.2,2.19,2.01,244.5,18.25,90,23.81
2005,2,11,96.97,3.03,5.25,1.47,3.78,162.81,4.43,6.2,2.55,3.65,162.62,18.49,94.25,27.75
2005,2,12,96.94,2.62,3.84,0.8,3.04,328.06,3.76,5.8,1.17,4.63,327.69,18.19,93,26.29
2005,2,13,96.88,2.48,5.63,0.09,5.54,263.75,3.27,6.65,0.09,6.56,263.81,17.7,93,21.32
2005,2,14,96.85,1.32,2.45,0.69,1.76,296.44,1.74,2.73,0.97,1.77,295.69,17.82,88.69,4.17
2005,2,15,96.84,1.91,3.59,0.12,3.48,100.75,2.61,3.99,0.17,3.82,85.31,18.31,90.75,0.7
2005,2,16,96.82,1.86,3.08,0.73,2.35,176.81,2.48,3.31,1.34,1.98,175.94,18.07,86.88,11.05
2005,2,17,96.78,1.48,2.59,0.66,1.94,165.94,1.98,2.94,0.95,1.98,150.88,18.25,89.19,8.87
2005,2,18,96.78,1.53,3.3,0.57,2.74,262.88,1.98,3.94,0.84,3.09,261.81,18.49,88.25,13.36
2005,2,19,96.82,1.78,3.69,0.2,3.48,200.94,2.43,4.29,0.27,4.02,200.19,18.8,89.5,6.66
2005,2,20,96.89,2.73,4.4,1.42,2.97,306.81,4,5.35,2.7,2.66,305.25,18.92,93.56,23.54
2005,2,21,96.92,2.44,3.81,0.77,3.04,258.62,3.52,5.52,1.16,4.36,257.81,18.37,91.75,18.85
2005,2,22,96.94,1.77,3.16,0.72,2.45,274.19,2.52,3.57,1.16,2.41,289.25,18.55,91.62,13.08
2005,2,23,96.94,2.61,5.12,1.23,3.89,269.19,3.54,6.22,1.96,4.26,268.62,18.31,90.62,34.39
2005,2,24,96.83,1.84,3.54,0.77,2.77,226.81,2.74,4.27,1.37,2.91,225.44,18.62,89.06,11.26
2005,2,25,96.82,2.28,4.64,0.43,4.21,60.31,3.36,5.71,0.79,4.93,60.12,19.17,95.25,18.56
2005,2,26,96.9,1.71,2.73,0.53,2.2,63.38,2.33,3.09,0.84,2.26,62.19,18.74,91.44,8.77
2005,2,27,96.89,1.23,2.49,0.36,2.14,170.19,1.7,2.8,0.44,2.37,153.19,18.49,87.81,11.51
2005,2,28,96.83,1.95,3.05,1.29,1.77,202.88,2.76,3.36,1.96,1.4,203.06,18.43,89.88,11.78
2005,3,1,97.03,1.6,2.72,0.24,2.48,317.31,2.26,4.27,0.27,3.99,318.25,17.88,88.62,4.27
2005,3,2,97.08,1.8,2.47,1.19,1.28,305.5,2.98,4.28,1.47,2.81,304.19,18.37,91.5,12
2005,3,3,97.04,2.68,3.61,2.14,1.47,259.06,4.16,5.39,3.06,2.33,256.69,18.8,91.94,15.33
2005,3,4,97.14,2.45,3.67,1.52,2.15,83.75,3.57,4.39,2.32,2.07,97.94,18.55,95.25,10.06
2005,3,5,97.28,2.66,4.91,1.35,3.55,213.12,3.83,5.77,2.26,3.51,213.25,17.52,93.38,38.41
2005,3,6,97.29,2.92,5.02,0.99,4.02,248.19,4.21,5.86,1.48,4.38,248.19,17.4,92.12,24.59
2005,3,7,97.21,2.06,4.06,0.48,3.59,211.31,2.67,4.6,0.67,3.93,210.31,17.82,90.62,13.89
2005,3,8,97.16,1.88,4.23,0.19,4.05,245.31,2.41,4.88,0.3,4.57,245.88,17.82,90.12,5.63
2005,3,9,97.04,2.36,5.35,0.19,5.16,260.69,3.27,6.49,0.35,6.14,276.19,17.7,93.44,2.41
2005,3,10,96.95,2.02,3.3,1.47,1.84,264.75,2.84,3.86,1.7,2.16,262.88,17.4,87,3.61
2005,3,11,96.86,2.45,3.61,1.64,1.97,260.25,3.65,4.41,2.46,1.95,259.19,17.27,86.56,0.88
2005,3,12,96.84,2.81,4.44,1.84,2.59,253.06,4.12,5.15,3.38,1.77,252.62,18.13,89,2.67
2005,3,13,96.85,2.22,3.41,1.54,1.88,257.19,3.43,4.12,2.09,2.04,257,18.19,91,3.76
2005,3,14,96.81,2.02,3.01,1.28,1.73,269.94,2.79,3.45,1.95,1.5,269.94,18.01,90.12,3.94
2005,3,15,96.84,2.15,3.6,1,2.6,261.44,2.93,4.01,1.48,2.53,276.5,17.82,89.88,2.25
2005,3,16,96.81,1.74,2.93,0.91,2.02,303.5,2.32,3.21,1.38,1.83,302.56,18.13,87.31,2.69
2005,3,17,96.71,1.66,3.38,0.61,2.77,289.75,2.4,3.95,0.7,3.24,288.56,18.49,89.69,6.86
2005,3,18,96.69,1.7,3.55,0.45,3.09,303.5,2.23,4.08,0.62,3.46,303.19,18.68,92.31,2.82
2005,3,19,96.66,1.34,1.85,0.59,1.27,260.94,1.87,2.3,1.3,1,257.88,18.43,91.31,18.83
2005,3,20,96.7,1.64,3.23,0.52,2.72,186.44,2.35,3.72,1.22,2.5,187.31,18.68,95,8.38
2005,3,21,96.68,1.94,2.64,1.43,1.21,181.62,2.85,3.56,2.23,1.34,181.5,18.37,89.88,6.38
2005,3,22,96.65,1.78,2.91,1.03,1.88,276.81,2.45,3.31,1.62,1.68,262.25,18.13,88.81,4.48
2005,3,23,96.68,1.88,3.16,0.61,2.55,268.75,2.6,5.18,0.91,4.27,268.94,18.37,88.81,9.65
2005,3,24,96.75,2.24,3.29,1.29,2,253.31,3.46,5.24,2.31,2.94,252.44,18.86,93.38,12.62
2005,3,25,96.69,1.53,2.16,0.69,1.47,110.69,2.22,3.02,0.7,2.33,110.12,18.92,92.38,5.54
2005,3,26,96.75,3.09,4.73,1.73,3,129.69,4.55,5.57,3.22,2.35,130.5,18.98,94,6.58
2005,3,27,96.82,2.92,4.75,1.52,3.23,305.69,4.36,5.55,3,2.54,305.38,18.68,93.12,20.45
2005,3,28,96.77,2.05,3.26,0.55,2.71,316.12,2.98,4.41,0.97,3.45,314.75,18.98,92.31,8.62
2005,3,29,96.68,1.7,2.31,0.8,1.51,251.75,2.56,4,0.76,3.24,237.75,18.62,88.88,3.34
2005,3,30,96.6,2.35,3.97,1.17,2.8,307.44,3.51,4.58,2.27,2.3,306.31,18.86,92.88,6.83
2005,3,31,96.58,3.53,5.68,2.09,3.59,281.88,5.27,6.83,4.04,2.79,281.31,18.68,93.56,4.9
2005,4,1,96.6,2.69,4,1.8,2.2,289.19,4.08,4.91,3.34,1.58,288.69,18.55,93.19,0.3
2005,4,2,96.68,3.12,5.69,1.47,4.22,139.81,4.51,6.76,2.41,4.35,139.56,18.55,91.81,1.27
2005,4,3,96.76,2.44,4.48,1.11,3.37,135.69,3.39,5.3,1.98,3.33,134.94,18.98,92.69,13.33
2005,4,4,96.81,1.83,3.02,1.05,1.98,216.5,2.75,3.89,1.09,2.8,215.5,18.8,91.5,16.62
2005,4,5,96.88,2.13,3.26,1.38,1.88,216.31,3.34,4.43,2.63,1.8,214.69,18.01,88.62,7.59
2005,4,6,96.82,1.55,3.07,0.16,2.91,223.44,2.38,4.52,0.39,4.12,221.44,17.21,83.94,0.67
2005,4,7,96.78,1.66,3.23,0.1,3.13,145.12,2.59,5.12,0.2,4.94,147.06,17.88,87.44,5.12
2005,4,8,96.85,2.29,3.24,1.31,1.93,190.12,3.52,4.82,2.48,2.34,189.06,17.64,87.12,0.63
2005,4,9,96.89,1.53,2.66,0.7,1.97,192.44,2.38,4.11,0.67,3.44,193.81,17.46,85.62,0.97
2005,4,10,96.95,2.32,4.05,1.53,2.52,216.5,3.49,4.84,2.11,2.73,215.62,17.58,88,2.31
2005,4,11,96.92,1.63,2.27,0.41,1.87,219.25,2.62,4.59,0.52,4.06,218.19,17.64,86.44,3.62
2005,4,12,96.9,2.31,3.44,1.57,1.87,222.5,3.68,5.55,2.12,3.42,221.81,17.82,89.5,0.92
2005,4,13,96.96,1.8,3.17,0.84,2.34,221.44,2.8,4.3,1.29,3.01,219.5,17.4,86.81,3.24
2005,4,14,97.07,1.93,2.97,1.28,1.69,142.5,2.85,3.69,1.88,1.8,142.44,17.94,90.5,1.9
2005,4,15,97.06,1.66,2.59,0.45,2.14,229.62,2.35,3.37,0.81,2.55,228.06,18.13,88.62,3.28
2005,4,16,96.98,1.85,3.8,0.32,3.48,93.94,2.56,4.55,0.47,4.08,93.94,17.46,88.31,2.75
2005,4,17,96.94,1.93,3.41,0.74,2.68,104.25,2.62,3.62,1.09,2.52,104.44,17.4,85.81,3.13
2005,4,18,96.98,1.93,3.05,0.62,2.43,42.38,2.7,3.79,1.01,2.78,42.5,17.52,86.12,7.6
2005,4,19,97,2.24,4.09,1.16,2.92,74.44,3.22,6.36,1.8,4.56,90,18.13,88.94,1.75
2005,4,20,97.03,2.44,3.35,1.74,1.61,81.06,3.82,4.27,3.16,1.11,81.69,17.52,89.62,3.79
2005,4,21,96.87,2.19,3.47,1.44,2.03,70.19,3.22,4.09,2.25,1.85,70.44,17.88,89.25,20.52
2005,4,22,96.9,2.06,3.02,1.34,1.66,62.69,3.2,3.84,2.31,1.52,62.75,18.25,91.5,4.87
2005,4,23,96.92,2.1,2.88,1.56,1.31,73.69,3.15,3.97,2.52,1.45,73.81,18.43,89.62,1.01
2005,4,24,96.86,2.54,3.92,1.62,2.3,61.56,3.81,4.69,2.86,1.83,61.81,18.92,90.12,0.23
2005,4,25,96.83,2.2,3.34,1.5,1.84,72.06,3.16,3.75,2.36,1.39,72.56,18.43,88.88,0.54
2005,4,26,96.83,2,3.17,0.54,2.63,53.5,2.91,3.77,0.91,2.87,54.56,18.86,88.12,4.32
2005,4,27,96.82,2.38,3.73,1.48,2.25,65.12,3.49,4.27,2.57,1.7,65.62,18.74,89.19,0.48
2005,4,28,96.82,2.19,3.62,1.35,2.28,81.5,3.12,4.53,2.21,2.32,82.19,17.76,85.31,1.41
2005,4,29,96.72,2.57,3.78,1.77,2.01,88.31,3.85,4.44,3.25,1.19,88.81,18.49,88.69,0.75
2005,4,30,96.61,2.86,5.58,1.61,3.97,89.5,4.19,6.74,2.77,3.97,90.06,19.17,90.38,0.57
2005,5,1,96.64,2.49,3.99,1.59,2.41,87.12,3.68,4.76,2.71,2.04,87.81,19.29,93,0.72
2005,5,2,96.64,2.15,3.4,1.59,1.81,78.38,3.19,4.32,2.05,2.27,79.44,19.23,90.06,0.89
2005,5,3,96.59,2.49,3.95,1.38,2.57,54.12,3.49,4.42,2.34,2.09,55.06,19.35,89.44,0.43
2005,5,4,96.65,1.66,2.31,0.86,1.46,49.06,2.55,4.14,1.42,2.71,48.38,18.74,90.12,0.92
2005,5,5,96.57,1.62,2.74,0.34,2.4,70.81,2.16,3.16,0.51,2.65,72.5,17.94,85.81,18.57
2005,5,6,96.62,1.2,2.29,0.09,2.2,101.38,1.54,2.54,0.08,2.46,145,18.62,89.75,10.21
2005,5,7,96.71,1.94,3.18,0.7,2.48,93.62,2.84,3.68,1.27,2.41,94.62,18.74,90.69,6.18
2005,5,8,96.8,1.37,2.26,0.68,1.58,96.06,1.98,3.93,0.94,2.99,98.75,17.4,81.69,1.25
2005,5,9,96.77,1.72,2.48,1.12,1.35,77.81,2.33,2.95,1.77,1.19,79,17.33,81.94,0.25
2005,5,10,96.82,1.52,2.55,0.72,1.84,72.94,2.11,3.47,1.09,2.38,73.56,17.09,82.56,0.54
2005,5,11,96.87,1.66,3.05,0.82,2.22,67.94,2.27,3.53,1.22,2.31,68.94,17.58,85.62,7.36
2005,5,12,96.86,1.45,2.7,0.38,2.31,163.81,1.99,3.02,0.65,2.37,162.62,18.13,89.38,11.74
2005,5,13,96.77,1.95,3.77,0.6,3.17,101.19,2.8,4.41,0.83,3.59,100.44,18.43,92.56,2.12
2005,5,14,96.77,2.42,3.68,1.58,2.1,83.19,3.54,4.34,2.73,1.59,84.06,18.37,87.62,1.18
2005,5,15,96.87,2.03,3.57,0.98,2.59,85.81,2.95,4.13,1.56,2.57,86,19.23,91.88,34.35
2005,5,16,96.94,2.45,3.98,1.45,2.53,46.25,3.62,4.77,2.63,2.13,46.75,18.98,89.38,9.18
2005,5,17,96.94,2.14,2.78,1.7,1.08,62.75,3.36,4.78,1.84,2.94,64.12,17.52,85.06,0.96
2005,5,18,96.9,2.19,2.99,1.28,1.7,78.5,3.2,4.38,2.23,2.16,79.81,15.99,83.19,0.12
2005,5,19,96.86,2.27,3.97,1.27,2.7,83.12,3.23,4.66,2.15,2.52,83.88,17.09,86.75,0.07
2005,5,20,96.85,2.19,3.62,1.14,2.48,98.25,2.98,4.13,1.74,2.39,99.44,15.99,82.5,0
2005,5,21,96.79,1.9,2.62,1.04,1.58,88.5,2.55,3.41,1.59,1.82,89.62,15.75,80.12,0
2005,5,22,96.81,2.02,2.99,1.48,1.51,91.94,2.84,3.45,2.24,1.2,93,17.4,85.56,1.45
2005,5,23,96.82,2.64,4.01,1.54,2.47,79.94,3.78,4.72,2.57,2.14,80.75,18.43,87.81,1.02
2005,5,24,96.84,2.62,4.15,1.79,2.35,80.06,3.92,4.96,3.04,1.91,80.88,18.19,89.06,0.91
2005,5,25,96.84,2.1,2.87,1.47,1.4,113.19,3.27,4.09,1.52,2.58,128.94,18.13,89.38,3.18
2005,5,26,96.86,1.84,2.63,1.29,1.35,25,2.76,4.03,2.09,1.95,25.06,18.13,89.12,0.66
2005,5,27,96.8,1.76,2.29,1.17,1.11,47.25,2.51,3.36,1.76,1.6,48.62,17.33,85.5,0.13
2005,5,28,96.79,1.63,2.64,1.14,1.49,71,2.3,3.55,1.09,2.45,71.69,16.48,83.19,11.28
2005,5,29,96.83,1.99,2.9,1.38,1.51,76.62,2.93,3.77,1.99,1.78,77.44,17.15,86.12,5.64
2005,5,30,96.77,2.37,3.22,1.64,1.58,85.88,3.41,3.91,2.83,1.09,86.69,16.97,85.94,0.3
2005,5,31,96.78,2.24,3.04,1.68,1.36,75.56,3.29,3.69,2.83,0.86,76.31,17.52,87.31,0.45
2005,6,1,96.71,2.12,3.01,1.6,1.41,71.44,3.13,3.51,2.62,0.88,72.25,17.64,87.44,0.32
2005,6,2,96.72,2.5,3.85,1.37,2.48,68.75,3.67,4.41,2.35,2.06,69.44,18.13,88.31,0.72
2005,6,3,96.73,2.04,3.52,1.28,2.24,76.38,3.07,4.1,1.46,2.64,77.5,18.07,87.62,11.31
2005,6,4,96.67,1.75,2.36,1.12,1.23,74.75,2.53,3.16,2,1.16,75.62,18.01,86.56,1.02
2005,6,5,96.67,1.68,2.43,1.13,1.29,62,2.33,2.88,1.85,1.03,63.38,18.19,86.94,6.39
2005,6,6,96.7,1.95,2.78,1.27,1.52,63.62,2.88,3.73,2.03,1.69,63.94,18.43,89,15.72
2005,6,7,96.73,1.87,2.88,1.28,1.6,73.62,2.82,3.59,2.25,1.34,74.69,18.37,87.19,6.71
2005,6,8,96.67,1.74,2.3,1.15,1.15,73.56,2.8,4.05,2.1,1.95,73.94,17.94,87.75,4.12
2005,6,9,96.71,2.26,3.34,1.79,1.55,89.44,3.43,4.31,2.4,1.91,89.94,18.19,87.81,0.47
2005,6,10,96.68,2.97,4.48,2.07,2.42,91.44,4.28,5.36,3.59,1.76,92.06,16.72,85.88,0
2005,6,11,96.72,2.56,3.79,1.52,2.27,96.44,3.7,4.65,2.55,2.1,97,17.27,86.25,0.35
2005,6,12,96.7,2.1,3.01,1.42,1.59,118.69,3.16,4.53,1.55,2.98,119.75,18.31,87.06,2.47
2005,6,13,96.74,1.95,3.2,1,2.2,71.19,2.77,4.09,1.46,2.62,71.75,18.43,93.94,26.29
2005,6,14,96.69,1.03,1.46,0.23,1.23,226.69,1.52,2.52,0.26,2.26,224.31,18.07,88.19,10.33
2005,6,15,96.62,2.48,4.78,0.87,3.91,136.44,3.48,5.63,1.32,4.31,135.69,18.13,91.31,21.14
2005,6,16,96.64,2.86,4.74,1.62,3.12,256.31,4.41,5.71,2.84,2.88,255.81,17.7,90.75,7.48
2005,6,17,96.66,2.39,3.33,1.62,1.71,236.06,3.59,5.05,2.7,2.35,236,17.58,89.19,4.91
2005,6,18,96.65,2.01,3.37,0.59,2.77,270.69,2.86,4.54,0.94,3.6,270.75,17.76,90.06,2.3
2005,6,19,96.64,1.57,3.18,0.45,2.74,284.94,2.21,3.79,0.52,3.26,284.44,18.31,88.69,6.12
2005,6,20,96.67,1.62,2.46,0.78,1.68,254.56,2.44,3.49,1.2,2.3,253.44,18.37,89.06,2.19
2005,6,21,96.81,1.95,2.88,0.32,2.56,249.69,3.12,4.2,0.34,3.86,250.62,18.07,90.5,5.6
2005,6,22,96.92,2.75,4.92,1.66,3.27,281.69,4.17,5.91,3.16,2.75,281.25,17.46,92.38,4.06
2005,6,23,96.96,1.71,2.6,0.99,1.61,273.12,2.55,3.43,1.77,1.66,271.44,17.4,89.69,3.43
2005,6,24,96.92,1.04,1.61,0.28,1.33,270.38,1.73,3.07,0.27,2.8,267.88,17.52,87.94,9.48
2005,6,25,96.92,2.11,3.73,0.23,3.49,79.5,3.06,4.23,0.3,3.92,79.62,18.43,90.88,11.56
2005,6,26,96.96,1.84,2.66,1.31,1.34,73.25,2.76,3.9,1.88,2.02,74.25,17.88,87.75,2.42
2005,6,27,96.93,2.09,3.67,0.85,2.82,86,2.79,4.22,1.26,2.96,86.81,17.21,86.5,1.4
2005,6,28,96.88,1.64,2.45,0.78,1.66,133.75,2.27,3.34,1.16,2.19,134.06,17.52,87.12,2.27
2005,6,29,96.87,2.16,3.02,1.4,1.62,147.5,3.21,4.25,2.46,1.79,148.31,17.82,88.62,2.55
2005,6,30,96.93,1.84,3.14,0.84,2.3,116.25,2.63,3.77,1.41,2.37,117.62,17.76,88.12,3.26
2005,7,1,96.98,2.3,3.49,1.48,2.02,93.81,3.38,4.1,2.45,1.64,94.88,16.85,85.38,0.45
2005,7,2,96.99,2.35,3.7,1.52,2.18,97.19,3.48,4.56,2.36,2.2,98.12,15.75,82.88,0
2005,7,3,96.96,2.07,3.45,1.28,2.16,100,3.05,4.8,1.77,3.02,100.81,14.59,78.81,0
2005,7,4,96.91,1.71,3.29,0.2,3.09,172.56,2.55,5.34,0.38,4.97,159.31,14.65,78.56,0.09
2005,7,5,96.86,1.41,2.05,0.52,1.54,103.81,1.95,2.48,0.79,1.69,105.25,15.99,81.62,0.02
2005,7,6,96.85,1.13,2.1,0.24,1.86,130.56,1.73,2.7,0.25,2.45,118.44,17.46,86.5,15.07
2005,7,7,96.83,1.84,3.05,0.69,2.36,90.88,2.88,3.8,1.05,2.75,92.5,18.19,95.31,7.19
2005,7,8,96.87,2.26,3.23,1.52,1.71,52.88,3.31,3.76,2.49,1.27,53.44,17.46,89.38,0.19
2005,7,9,96.85,2.21,4.02,0.95,3.07,72.94,2.98,4.73,1.45,3.28,73.75,17.52,89,0.65
2005,7,10,96.89,2.38,3.75,1.6,2.15,75.12,3.38,4.35,2.66,1.7,75.31,17.76,89,2.05
2005,7,11,96.96,2.25,3.14,1.44,1.7,76.94,3.1,4.03,2.28,1.75,77.44,17.15,88.06,4.39
2005,7,12,96.89,1.7,2.82,0.67,2.15,180.69,2.56,4.24,1.38,2.87,180,17.94,89.81,13.81
2005,7,13,96.86,1.98,2.52,1.55,0.97,83.75,3.04,4,2.54,1.46,84.81,18.01,88.44,4.39
2005,7,14,96.92,2.45,4.41,1.54,2.87,81.81,3.52,5.24,2.67,2.57,82.56,17.76,89.94,5.92
2005,7,15,96.89,1.92,2.44,1.3,1.13,168.12,2.86,4.27,2.13,2.13,153.69,18.01,90.25,6.67
2005,7,16,96.82,1.93,2.7,1.46,1.24,185.12,3.05,4.25,2.27,1.98,155.38,18.19,95.5,19.46
2005,7,17,96.79,1.65,2.59,0.95,1.63,75.44,2.34,3.06,1.45,1.61,76.81,17.33,87.56,4.36
2005,7,18,96.84,2.75,4.41,1.45,2.95,82.12,3.99,5.29,2.56,2.73,82.69,17.03,87.44,0.32
2005,7,19,97,1.97,2.82,1.13,1.69,75.44,2.94,3.81,1.19,2.62,75.62,16.6,86.69,3.96
2005,7,20,96.98,1.91,2.77,1.41,1.37,77.31,2.71,3.41,2.1,1.3,77.56,16.11,85.75,1.43
2005,7,21,96.92,1.57,2.16,1.02,1.15,82.94,2.16,2.8,1.66,1.13,83.12,16.3,84.25,0.16
2005,7,22,96.9,1.94,3.01,1.21,1.8,103.69,3.1,5.59,1.37,4.23,105.12,16.36,84.25,0.42
2005,7,23,96.87,2.12,3.89,0.69,3.2,107.06,3.42,6.08,0.7,5.37,107.88,15.14,82.25,0
2005,7,24,96.86,2.25,3.98,1.5,2.48,94.5,3.38,5.46,2.04,3.42,95,14.65,80.38,0
2005,7,25,96.92,2.48,3.38,1.91,1.47,104.12,3.7,4.65,2.42,2.23,104.94,15.08,83.06,0
2005,7,26,96.94,1.52,2.99,0.52,2.48,153.69,2.28,4.26,0.73,3.52,152.69,15.81,83.12,0
2005,7,27,96.94,1.99,4.12,0.56,3.55,113.75,2.88,5.22,0.83,4.39,114.88,16.3,83.06,0
2005,7,28,96.86,1.49,3.08,0.55,2.52,170.06,2.25,4.34,0.47,3.87,171.94,16.42,83.44,0.01
2005,7,29,96.83,1.8,2.92,1.14,1.78,102.75,2.65,3.82,1.73,2.09,103.25,16.6,84.5,1.34
2005,7,30,96.77,2.11,3.87,0.97,2.9,102.12,3.3,6.05,1.09,4.96,102.88,16.17,82.81,0.13
2005,7,31,96.77,1.82,2.96,1.1,1.86,125.81,2.8,3.87,1.02,2.85,126.44,16.48,83.5,3.94
2005,8,1,96.83,2.3,3.43,1.53,1.9,61.19,3.35,3.93,2.48,1.45,61.75,17.21,88.06,5.49
2005,8,2,96.9,2.22,3.7,1.1,2.59,52.25,3.15,4.32,1.88,2.44,53,17.76,89.5,16.92
2005,8,3,96.99,1.19,2.51,0.12,2.38,151.56,1.69,3.15,0.29,2.86,139.44,17.09,85.56,3.49
2005,8,4,96.96,1.72,3.21,1.03,2.18,87.62,2.57,3.94,1.48,2.46,88.31,16.91,84.94,6.11
2005,8,5,96.94,1.68,3.7,0.8,2.91,99.19,2.54,4.48,0.8,3.67,100.56,15.87,81.62,1.92
2005,8,6,96.92,2.03,4.28,0.41,3.88,169.75,3.3,6.1,0.61,5.5,169.06,14.77,80.12,0.01
2005,8,7,96.93,2.11,4.04,0.34,3.7,158.88,3.31,6.16,0.46,5.7,159.19,14.34,79,0
2005,8,8,96.98,1.77,3.4,0.33,3.08,95.62,2.78,5.66,0.29,5.37,97.88,14.89,80.44,0.01
2005,8,9,96.99,1.12,2.29,0.28,2.01,145.38,1.51,2.8,0.35,2.45,145.69,15.26,79.62,0.62
2005,8,10,96.9,1.1,1.83,0.09,1.73,192.5,1.48,2.56,0.1,2.45,191.81,15.93,82.62,0.35
2005,8,11,96.85,1.41,2.38,0.2,2.18,210.5,1.92,2.55,0.41,2.13,210,17.15,86.56,10.71
2005,8,12,96.91,0.95,1.92,0.23,1.69,214.75,1.41,2.66,0.41,2.26,214.69,17.33,86.12,5.13
2005,8,13,97.01,1.29,1.98,0.66,1.34,70.94,1.88,2.48,1.01,1.48,72.56,17.03,85.38,0.25
2005,8,14,96.99,2.4,3.77,1.16,2.61,85.19,3.38,4.22,1.84,2.38,86.5,16.05,82.69,0
2005,8,15,96.88,2.55,3.77,1.25,2.52,89.75,3.76,4.81,1.95,2.85,90.5,15.56,83.94,0
2005,8,16,96.8,2.59,4.49,1.52,2.97,92.06,3.77,5.33,2.71,2.62,92,16.66,85.88,0
2005,8,17,96.89,1.97,3.2,0.78,2.41,92.69,2.73,3.79,1.27,2.52,93.81,17.27,85.56,31.55
2005,8,18,96.99,2.41,4.29,1.24,3.05,95.31,3.59,5.28,2.23,3.05,96.31,17.21,86.69,3.49
2005,8,19,97.02,1.66,2.51,1.3,1.21,94.31,2.45,3.35,1.59,1.77,95.94,16.36,82.75,2.37
2005,8,20,96.92,2.34,3.16,1.14,2.02,89.25,3.42,4.92,1.8,3.12,90.5,15.87,82.56,0.09
2005,8,21,96.95,1.93,2.7,1.16,1.53,154.31,2.73,3.53,1.8,1.73,140.5,16.78,84.69,3.82
2005,8,22,96.97,1.82,3.97,0.83,3.14,60.5,2.57,4.86,1.29,3.57,61.56,17.4,86.44,4.81
2005,8,23,96.93,1.91,2.77,1.18,1.58,105.94,2.77,3.59,1.85,1.73,106.12,16.66,83.25,0.12
2005,8,24,96.86,1.72,2.53,0.73,1.8,100.88,2.39,3.52,1.23,2.3,86.06,16.42,84,0.59
2005,8,25,96.86,1.43,2.2,0.3,1.9,197.94,2.16,4.28,0.48,3.8,197.62,16.42,84,3.36
